,User,Pesan,Jam,Tanggal
525,Billy :rocket::rocket::rocket:,Klo arb tinggal blg.. Masih murah.. Haka aja avg down besok naik lg bandar lg kerjain ritel.. Hold keras :rocket::rocket::rocket::rocket::rocket:,10:46:05 AM,"Tuesday, March 23, 2021"
526,Bow,"yang pompom bukan kaleng"" ini.. yook ndar ARA kan 7 hari 7 malam... :rocket::rocket::rocket::rocket::rocket:",10:44:15 AM,"Tuesday, March 23, 2021"
527,Windiyanto Ajie Nugroho,"Yang punya cash malah takut belanja :sweat_smile:
kuatir kalau dibanting lebih dalam lagi :scream:",10:44:14 AM,"Tuesday, March 23, 2021"
528,Tama,kirain telenya hu bill di hack wkwkwk,10:44:07 AM,"Tuesday, March 23, 2021"
529,Rui :rocket::rocket::rocket: Sales SAME,Pake oles margarin jangan lupa!! Jual ginjal!! Gadai rumah tetangga!! :rocket::rocket::rocket::rocket::rocket::rocket::rocket::rocket::rocket:,10:43:41 AM,"Tuesday, March 23, 2021"
530,𝖋𝖗𝖎𝖊𝖓𝖉𝖞 𝖆𝖏𝖎,dari start pertengahan tahun kmrn sih masih floating profit,10:43:09 AM,"Tuesday, March 23, 2021"
531,Tommy Hermes,Klo km tanya gini 3 bulan lalu jawabannya iya,10:43:09 AM,"Tuesday, March 23, 2021"
532,Putu Bagus,"Serius nanya dong, yg udh lama terjun di bursa, duitnya balik modal kgk?",10:42:34 AM,"Tuesday, March 23, 2021"
533,Billy :rocket::rocket::rocket:,HAKA SAME jgn sampe ketinggalan.. ARA kan ndaaaar.. :rocket::rocket::rocket::rocket: Besok naik kenceng.. Tanam bibit... :rocket::rocket::rocket::rocket:,10:42:25 AM,"Tuesday, March 23, 2021"
534,Benhan,Yang mau ikut RI BBYB hari ini cum date ya. Kelihatannya harganya dijaga di 540-560. Punya 8 lot induk dapat 1 lot R,10:42:11 AM,"Tuesday, March 23, 2021"
535,Pemuda Motor,Agro turun terus,10:41:55 AM,"Tuesday, March 23, 2021"
536,WA,Ada yg pernah kejebak ama emot :rocket: ga? Wkwk,10:40:04 AM,"Tuesday, March 23, 2021"
537,Billy :rocket::rocket::rocket:,SAME arakan ndaaar:rocket::rocket::rocket::rocket::rocket::rocket:,10:40:02 AM,"Tuesday, March 23, 2021"
538,Bow,SAME :rocket::rocket::rocket: hahahahaha...,10:39:39 AM,"Tuesday, March 23, 2021"
539,Tommy Hermes,Lagi nunggu ada yg comment “arakan ndar” pakai emoticon rocket lagi,10:38:28 AM,"Tuesday, March 23, 2021"
540,Mic,IPCC HAKA,10:37:34 AM,"Tuesday, March 23, 2021"
541,Ngurah Dharma Putra,444 angka hoki 🦓,10:37:29 AM,"Tuesday, March 23, 2021"
542,Totoro,Ci Rui. Pol pol an ya di same . Jaringnya disebar setiap terminal :joy:,10:37:17 AM,"Tuesday, March 23, 2021"
543,𝖋𝖗𝖎𝖊𝖓𝖉𝖞 𝖆𝖏𝖎,bmri jual atau hold aja ya?,10:37:13 AM,"Tuesday, March 23, 2021"
544,Tommy Hermes,Ada yg dapet SAME 440 ?,10:34:52 AM,"Tuesday, March 23, 2021"
545,Fajar Oktavaria,"yang petakilan itu mungkin seperti saya kak rui, tunggu pola lagi baru ga petakilan :smile::see_no_evil:",10:33:32 AM,"Tuesday, March 23, 2021"
546,Bhagas,"same lagi tes support,kalo close dibawah support, break struktur,tunggu bawah :smile:",10:31:48 AM,"Tuesday, March 23, 2021"
547,Eru Yagami,Uniq emang unik ya harganya lebih rendah dari IPO,10:31:41 AM,"Tuesday, March 23, 2021"
548,Andry Kini,Semoga kuat y pak ga jebol suport,10:31:28 AM,"Tuesday, March 23, 2021"
549,Chak Roy,Bener yg penting punya trading plan,10:30:57 AM,"Tuesday, March 23, 2021"
550,OmJhon,BABP ga terpantau,10:29:24 AM,"Tuesday, March 23, 2021"
551,Tri,"Berdasar sih analisa kak @RuiAuxilia, karena si SAME udah dalam. bs mantul ke 470-an lah",10:29:12 AM,"Tuesday, March 23, 2021"
552,Rui :rocket::rocket::rocket: Sales SAME,"Ini bukan pethakilan sih pak, tapi lebi ke kabur ga kuat digoyang bandar :smile: tapi ya siapa tahu trading plannya kena CL juga trus mau nunggu di bawah lagi :wink:",10:28:31 AM,"Tuesday, March 23, 2021"
553,Liem Peter,"dulu inget ikan waktu arb masal, yang mau keluar sampai 1jt lot, entah besok banyak atau sedikit ritel yang di pancing sama IKAN.. dengan bid 140 rb an aja wkwk",10:28:22 AM,"Tuesday, March 23, 2021"
554,GumBall,Maybe support 6205,10:28:18 AM,"Tuesday, March 23, 2021"
555,DenmasBams,Ayo SAME mania... Semangat... 🦸‍♂️,10:28:08 AM,"Tuesday, March 23, 2021"
556,Hartono,kemarin saran masuk sama dr berapa sampai berapa ya? saya nunggu di 425 soalnya,10:27:16 AM,"Tuesday, March 23, 2021"
557,43331 (Rezky Rio),Same tunggu di 432,10:27:03 AM,"Tuesday, March 23, 2021"
558,Rui :rocket::rocket::rocket: Sales SAME,"Kalau saya masi hold kenapa? Dan kalau saya sudah CL kenapa?

Sesuai trading plan masing2 saja kak :+1:🏽",10:25:33 AM,"Tuesday, March 23, 2021"
559,Jafar Sim,= otomatis psikologis mental trader terbaca (tips and hanya menebak :pray:),10:24:56 AM,"Tuesday, March 23, 2021"
560,Liem Peter,Diskon besar di penghujung Kuartal pertama hahaaha...,10:24:42 AM,"Tuesday, March 23, 2021"
561,Aho Lie,Ci cent msh hold apa udh cl,10:23:50 AM,"Tuesday, March 23, 2021"
562,Liem Peter,"Plankton yang ga beradaptasi asal ikutan aja, pasti besok nyerok lagi tuh koh.. hahahahaha.. yang penting yakin aja HAHA...",10:23:42 AM,"Tuesday, March 23, 2021"
563,Rui :rocket::rocket::rocket: Sales SAME,Belanja belanjaaa :heart:🥳 senangnya bisa nambah muatan krn SAME koreksi dalam :heart:🥳🥳,10:22:49 AM,"Tuesday, March 23, 2021"
564,Aho Lie,Waduh Arb 11x retail dipancg 1 ato 2 kali ara trus terjun bebas:grinning::grinning::grinning:,10:22:44 AM,"Tuesday, March 23, 2021"
565,43331 (Rezky Rio),Yuk Same ARB dulu,10:22:43 AM,"Tuesday, March 23, 2021"
566,JSugiarto,"Mg mengamankan ara (at this moment), ga tahu entar",10:22:11 AM,"Tuesday, March 23, 2021"
567,Jafar Sim,Goreng goreng masak masak tumis tumis :musical_score::musical_score::musical_score:,10:21:45 AM,"Tuesday, March 23, 2021"
568,Liem Peter,"biasalah koh, bakar bakar.. ada sunatan masal",10:21:29 AM,"Tuesday, March 23, 2021"
569,Benhan,"Hayo yg punya cash, great sale nih",10:21:18 AM,"Tuesday, March 23, 2021"
570,Aho Lie,Ada acara apa di ikan,10:21:10 AM,"Tuesday, March 23, 2021"
571,Kang Ngomel,Duh porto yg awalnya ijo karena 3 hari merah jadi ikut merah :sweat_smile: tapi belum sampai harga stoploss :sweat_smile: gmn ya?,10:20:50 AM,"Tuesday, March 23, 2021"
572,aaa,"saya nunggu same stabil diatas 500 dulu, baru mau beli :joy:",10:20:34 AM,"Tuesday, March 23, 2021"
573,Andre Salim,ikan gorengnya matang,10:18:58 AM,"Tuesday, March 23, 2021"
574,Nelo,MG beli banyak barang di ikan wkwkw,10:18:26 AM,"Tuesday, March 23, 2021"
575,Firdaus,"Weeew, di tinggal ke warung rubuh same nya wk :(",10:17:24 AM,"Tuesday, March 23, 2021"
576,Bagus P,"Skrng 440, besok 414. Jumat TP nasional ke 400 uhuy hancurkan same",10:16:43 AM,"Tuesday, March 23, 2021"
577,David,Same 434 dl yu,10:15:28 AM,"Tuesday, March 23, 2021"
578,Michael,MA 10 SAME jebol,10:15:01 AM,"Tuesday, March 23, 2021"
579,Mic,Same arb yuk,10:14:35 AM,"Tuesday, March 23, 2021"
580,Liem Peter,"AK nyerok same tuh..
untung di kasih di 442..",10:14:03 AM,"Tuesday, March 23, 2021"
581,Rui :rocket::rocket::rocket: Sales SAME,"Karena ada Salesnya disini 🤣🤣

YES 440 kejemput jugaaaaa :heart::laughing::raised_hands:🏽:raised_hands:🏽 Fajar Oktavaria",10:13:04 AM,"Tuesday, March 23, 2021"
582,Joko Suprayogi,TINS dan ANTAM mau di bawa ke mana ya sama bandar nya:sob:,10:12:03 AM,"Tuesday, March 23, 2021"
583,𝖋𝖗𝖎𝖊𝖓𝖉𝖞 𝖆𝖏𝖎,ini kenapa same masih rame dibahas ya? masih ada sentimen?,10:11:54 AM,"Tuesday, March 23, 2021"
584,Soebianto,Beda plastik digital...alias photoshop :joy:,10:11:17 AM,"Tuesday, March 23, 2021"
585,Kaanz✓,"Kalo kena ARB bisa cutlos kak, tapi dari kemaren SAME masih tertahan di area 450-460 jadi kalo dikatakan ARB masih belum deh",10:09:07 AM,"Tuesday, March 23, 2021"
586,Rui :rocket::rocket::rocket: Sales SAME,"ayo ARB!! :muscle:🏽:smile::smile: ... 440 saya blm kejemput 🤪

Fajar Oktavaria naaah kl live price di orderbook disuru delay baru dah itu bubaarrrr ..... meskipun masi bisa sih analisa dengan chart, tapi otomatis pada mainnya swing semua, ga ada yang scalping lagi nanti :joy:",10:09:04 AM,"Tuesday, March 23, 2021"
587,Fajar Oktavaria,"kalau live pricenya delay 10 menit semua baru pusing atau bahkan lebih, kita ambil atau lepas itu banyaknya berdasarkan price action bukan broker summary action :see_no_evil:",10:07:29 AM,"Tuesday, March 23, 2021"
588,Wawan,Kyna SAME arb maaf kl salah :pray:,10:07:03 AM,"Tuesday, March 23, 2021"
589,Rui :rocket::rocket::rocket: Sales SAME,":clap:🏽 selamat naik di kereta SAME kak semoga betah karena perjalanan masi panjangggg

@RBTAN59 kenapa susah ikut serok kalau tidak ada live broksum? Mau serok ya tinggal serok, tidak perlu ngikutin live broksum ... itu kan hanya buat pengamatan saja ... sekali lagi saya tidak memakai live broksum sebagai patokan utama trading saya, lebih ke price action karena price never lie ....",10:06:05 AM,"Tuesday, March 23, 2021"
590,Vivi Sari,Assa anti badai,10:03:05 AM,"Tuesday, March 23, 2021"
591,Mic,Assa,10:02:58 AM,"Tuesday, March 23, 2021"
592,WA,SAME lumayan 448,10:01:43 AM,"Tuesday, March 23, 2021"
593,Fajar Oktavaria,"same sudah dapat, tapi cent kurang 1 tick lagi padahal :see_no_evil:",10:00:52 AM,"Tuesday, March 23, 2021"
594,Rui :rocket::rocket::rocket: Sales SAME,Banyak ritel rontok hari ini di SAME ... lsg diserok asing 🤪,9:59:51 AM,"Tuesday, March 23, 2021"
595,Andre Salim,IHSG merah enak goreng IKAN,9:57:37 AM,"Tuesday, March 23, 2021"
596,Kevin SP,jangan putus assa kalau kata Hu Billy :muscle:,9:56:15 AM,"Tuesday, March 23, 2021"
597,𝖋𝖗𝖎𝖊𝖓𝖉𝖞 𝖆𝖏𝖎,BMRI masih pada pegang ga setelah cumdate? atau udh jual?,9:52:46 AM,"Tuesday, March 23, 2021"
598,Septio Hanifa,Bnga,9:47:39 AM,"Tuesday, March 23, 2021"
599,Jafar Sim,"Setelah hajar SL dan TS Orang orang, maka ihsg kembali ke fase membosankannya, menunggu menunggu and menunggu :relieved:",9:41:53 AM,"Tuesday, March 23, 2021"
600,Bow,dah cukup angkut penumpangnya SAME..?,9:38:02 AM,"Tuesday, March 23, 2021"
601,Mic,Dgns emtk,9:37:04 AM,"Tuesday, March 23, 2021"
602,Ashraf Hamid,"apa karena fee transaksi? tapi masa sampai nambah 9 poin  dr avg awal atau sekitar 1,5% ?",9:33:56 AM,"Tuesday, March 23, 2021"
603,Dimas Prakoso,Doid gak dikasih turun euuyy.. Mentok 440.. :sob: dijaga bener sama zp,9:32:56 AM,"Tuesday, March 23, 2021"
604,Adion cuan,Amarr :rocket::rocket:,9:32:17 AM,"Tuesday, March 23, 2021"
605,David,EM call agro,9:26:02 AM,"Tuesday, March 23, 2021"
606,Ashraf Hamid,"Mau tanya, saya barusan abis ngurangin loss di baca dengan cara sell on strength. Awalnya avg 640, punya 4 lot. Terus kemaren beli 2 lot di harga 530, avgnya jadi 603. Nah barusan saya jual 2 lot di harga 535, tapi avg saya naik jadi 612. Kenapa ya ?",9:25:06 AM,"Tuesday, March 23, 2021"
607,Abang Gelay,Serok BRMS Gaes,9:25:01 AM,"Tuesday, March 23, 2021"
608,bryan,MLIA mulai mantul yak,9:23:11 AM,"Tuesday, March 23, 2021"
609,rigeladitya,SAME di 450 ada 150 orang.. TT semua?,9:22:27 AM,"Tuesday, March 23, 2021"
610,Bow,pindah 454 langsung dijemput SAME nya... :see_no_evil::see_no_evil:,9:18:33 AM,"Tuesday, March 23, 2021"
611,Aho Lie,Teng pak kita bagian cent kiri cent kanan itu bagisn ci rui ma pak de:pray::pray:,9:16:37 AM,"Tuesday, March 23, 2021"
612,Billy :rocket::rocket::rocket:,Waduh hampir salah baca jadi DSNG 🤣,9:15:44 AM,"Tuesday, March 23, 2021"
613,Jafar Sim,Ritel SAME gguaaaannaaasss :scream: dan pasti nya kaya kaya semuanya :smile::+1::+1::+1:,9:15:28 AM,"Tuesday, March 23, 2021"
614,Raditbima,"Cmon bvic, amar, bgtg",9:15:02 AM,"Tuesday, March 23, 2021"
615,Rendi Setiawan,Kok ikan yg di goreng,9:14:56 AM,"Tuesday, March 23, 2021"
616,Wibowo Soedjono,masih bs ayok puter balik btr 🤣,9:12:29 AM,"Tuesday, March 23, 2021"
617,Jafar Sim,Aho CENT 242 sudah shopping shopping pak? :eyes::eyes:,9:10:16 AM,"Tuesday, March 23, 2021"
618,AAN,Eh aku partial doang 450 🤣,9:08:58 AM,"Tuesday, March 23, 2021"
619,Hayden 张,ptpp menolak merah,9:08:49 AM,"Tuesday, March 23, 2021"
620,Gunawan,CENT ARB,9:07:50 AM,"Tuesday, March 23, 2021"
621,Bambang Sudarso,Arakan AMAR:rocket::rocket:,9:07:43 AM,"Tuesday, March 23, 2021"
622,JSugiarto,"Ikan lord mg dah buang barang, be kerpul",9:06:18 AM,"Tuesday, March 23, 2021"
623,Rui :rocket::rocket::rocket: Sales SAME,SAME    456 kejemput yesss!! :heart:,9:04:17 AM,"Tuesday, March 23, 2021"
624,AAN,"Same gak dikasi 450 ckckckck

Jahat ndar",9:03:51 AM,"Tuesday, March 23, 2021"
625,Aprilio Perkasa Manganang,Arakan AMAR ndar:rocket::rocket::rocket:,9:02:23 AM,"Tuesday, March 23, 2021"
626,Rendi Setiawan,GO Bumi,8:59:32 AM,"Tuesday, March 23, 2021"
627,Meneer Greg,Kalau siap2 merah market rada sepi ya groupnya :blush:,8:20:36 AM,"Tuesday, March 23, 2021"
628,Erich,harus bercukur slalu pak..coba liat bbtn laba gede dividen ga ada..atau si legenda ggrm..semua akan GGRM pada waktunya :see_no_evil::see_no_evil::see_no_evil:,8:16:34 AM,"Tuesday, March 23, 2021"
629,Bayu Anggara,Coal minus ya kemarin,8:10:02 AM,"Tuesday, March 23, 2021"
630,Kaanz✓,Aminn,8:09:19 AM,"Tuesday, March 23, 2021"
631,Bayu Anggara,Hari ini setahun bottom ihsg. Semoga ga dalem dalem amat ya kalau turun. Jadi peluang juga kalau ada saham di demand area,8:08:49 AM,"Tuesday, March 23, 2021"
632,Avianto,"Th lalu, AGRO harganya Rp. 87, harga skrg harganya Rp. 1200...maka berarti terjadi kenaikan =  (1200 - 87) : 87 = 12.79 kali (alias 1279 %)

Apakah masih masuk akal ?",8:01:00 AM,"Tuesday, March 23, 2021"
633,Soebianto,AGRO banyak benar berita belakangan ini ya.. ngebet banget..sampai2 dirumorkan mau bagi deviden di RUPS ini (jangan cek EPS nya nanti kecewa :joy:),7:58:08 AM,"Tuesday, March 23, 2021"
634,Doddy Sinaga,"*AGRO*

*Masuk Persaingan Bank Digital, BRI Agro Siapkan Teknologi Canggih*

BRI Agroniaga tengah mengembangkan teknologi digital saving dengan menggunakan teknologi hanya dari pengenalan wajah (face recognition) untuk meramaikan persaingan antar bank digital

*_BRI Agroniaga tengah mengembangkan teknologi digital saving dengan menggunakan teknologi hanya dari pengenalan wajah (face recognition) untuk meramaikan persaingan antar bank digital_*

JAKARTA, JITUNEWS.COM - PT Bank Rakyat Indonesia Agroniaga siap masuk dalam kancah persaingan antar bank digital dalam negeri tahun ini. Bukan main-main, anak usaha dari BRI ini, sejak tahun lalu sudah melakukan persiapan dan terus melakukan transformasi hingga tahun 2023 mendatang.

Untuk saat ini, BRI Agro tengah mengembangkan teknologi digital saving dengan menggunakan teknologi hanya dari pengenalan wajah (face recognition) saja. BRI Agro juga dalam proses memberikan layanan neobank yang dilengkapi kemampuan transaksi hanya menggunakan QR code.
Emiten dengan kode AGRO itu juga bekerjasama dengan salah satu mitra, Modal Rakyat, yang mempunyai mitra strategis bergerak dalam bidang ekosistem PPOB (Payment Point Online Bank) yaitu Payfazz agen pulsa. Tujuan dalam kerja sama ini untuk memperluas cakupan pembiayaan Modal Rakyat.

https://m.jitunews.com/read/131908/masuk-persaingan-bank-digital-bri-agro-siapkan-teknologi-canggih",7:45:26 AM,"Tuesday, March 23, 2021"
635,Avianto,Mantap.... konstruksi siap manggung today,7:42:19 AM,"Tuesday, March 23, 2021"
636,Billy :rocket::rocket::rocket:,Mark minervini,7:40:00 AM,"Tuesday, March 23, 2021"
637,Aho Lie,Plg bener cent tinggal tunggu klo merah disuport beli akan naik ssmpai ri,7:26:59 AM,"Tuesday, March 23, 2021"
638,Han Ji Pyeong,Mungkin konstruksi dan infrastruktur?,7:25:14 AM,"Tuesday, March 23, 2021"
639,Dhani,yg masuk digital bank msi bisa keluar ga tuh?,7:05:02 AM,"Tuesday, March 23, 2021"
640,Jafar Sim,"Wokelah pak, karena dagangan lagi sepi, cincai lah dikasih 252, jangan lupa beli yaaa,,, psstt cent mungkin ke 242 dan closing di 252 , jangan lupa buy yaaa 252",7:03:35 AM,"Tuesday, March 23, 2021"
641,VIR136(VIVIE),"Good morning,

Stock futures are flat amid renewed concern about pandemic recovery

U.S. stock futures were flat in overnight trading on Tuesday amid renewed investor concern about the global recovery from the coronavirus pandemic.

Dow.......32423   -308.1    -0.94%
Nasdaq.13228   -149.8    -1.12%
S&P 500..3911   -30.1      -0.94%
 
FTSE...... .6699   -26.9       -0.40%
Dax........14662  +4.8        +0.03%
CAC........5945    -23.2       -0.39%

Nikkei...28996     -178.2     -0.61%
HSI........28497    -387.96   -1.34%
Shanghai .3412   -31.9       -0.93%
ST Times..3132  +3.7        +0.12%

IDX.....6253.13   -48.42     -0.77%
LQ45.....940.52  -3.76       -0.40%

JAKMIND...1039.87     -2.11      -0.20%
JAKCONS....1732.85   -3.13      -0.18%
JAKTRADE...870.12     -3.95      -0.45%
JAKBIND.....982.35      -19.06    -1.90%
JAKAGRI....1493.85    +21.05   +1.43%
JAKFIN.. ....1461.34     -12.38   -0.84%
JAKPROP......381.70     -5.26     -1.36%
JAKINFR...1049.06       -10.58   -1.00%
JAKMANU..1313.46     -11.08   -0.84%   
JAKMINE....1857.88     -2.91     -0.16%
 
Indo10Yr.6.9343    -0.0185     -0.27%
ICBI...307.1889     +0.5198    +0.17%
US10Yr....1.6380   -0.04y0      -2.73%
VIX.............20.30  +1.42         +7.52%
  
USDIndx .....92.3360  +0.550   +0.60%
Como Indx...184.50    -4.56       -2.41%
(Core Commodity CRB)
BCOMIN..... .144.26   -2.49        -1.70%

IndoCDS.....84.497     -1.977      -2.29%
 (5-yr INOCD5)  
 
*IDR.....14396.50   -10.50     -0.07%*
*Jisdor....14421     -35           -0.24%*


Euro.........1.1851  -0.0084    -0.70%

TLKM........23.09    -0.70        -2.49%
(3330)
EIDO..........22.52    -0.56        -2.43%
EEM...........52.89    -1.03        -1.91%

*Oil............57.58     -3.97        -6.45%:bangbang:*
Gold ......1728.30    -12.10      -0.70%
Timah....25620.00  -230.00   -0.89%
*Nickel...16055.00  -395.00   -2.40%*
 
Coal price.....94.50   +0.50      +0.53%
(Mar/Newcastle) 
*Coal price....94.60  -3.80       -3.86%:bangbang:*
(Apr/Newcastle)
Coal price.....68.50   unch       +0%
(Mar/Rotterdam) 
Coal price.....69.70   -0.90       -1.27%
(Apr/ Rotterdam)
 
*CPO(Jun)....3927   +90      +2.34%:bangbang:*
(Source: bursamalaysia.com)             
Corn...........551.25  +2.25    +0.41%
SoybeanOil...57.02 +0.65    +1.15%
Wheat....... 634.75  +7.50    +1.20%

Wood pulp.5812.50  -37.50  -0.64%

( *DE*/ *Phintraco(AT)*  24-03-21)
    
*****",6:51:04 AM,"Tuesday, March 23, 2021"
642,Mas Bro,Mancing mania aja qta nanti :grin::fishing_pole_and_fish:,6:32:45 AM,"Tuesday, March 23, 2021"
643,Ika Setiana,Di mirae mobile gimana set tanggal maaf nih amartiran masihan,6:26:08 AM,"Tuesday, March 23, 2021"
644,Ika Setiana,Iya apa harus bukak di aplikasi komputer ya?,6:22:29 AM,"Tuesday, March 23, 2021"
645,Ika Setiana,Kok brokersum di mirae dikit banget ya hehehe,6:19:22 AM,"Tuesday, March 23, 2021"
646,Ika Setiana,Ini aplikasinya apa sih kak,6:14:05 AM,"Tuesday, March 23, 2021"
647,Jafar Sim,"Widiihh dow jones keren merah nya, -0, 94% bro! Ihsg biar tidak terlalu anjlok harusnya openingnya dikasih gap up aja di 6270, trus baru hajar turun sampai 6180 , apakah closing tetap di 6180 atau rebound dikit ke 6211? Lets see,,, semoga candle hari ini mengulang candle 9 maret :grin: ihsg: 6180-6211-6253-6270 closing di 6211",5:50:43 AM,"Tuesday, March 23, 2021"
648,Mahmud,"Pagi ini mungkin berbalik juga dari merah jadi hijau.
Berharap....:pensive:",3:38:57 AM,"Tuesday, March 23, 2021"
649,hery,"one year anniversary mungkin 🙄
baru keluar housing report saja",1:15:06 AM,"Tuesday, March 23, 2021"
650,hery,"US market kemarin hijau pun, gak ngefek ke IDX :disappointed:",12:47:00 AM,"Tuesday, March 23, 2021"
651,Meneer Greg,Ngancani pak Carik joging belum selesai pak HM :blush:,12:42:38 AM,"Tuesday, March 23, 2021"
652,Hendro Masori,Buset masih pada melek,12:41:25 AM,"Tuesday, March 23, 2021"
653,Meneer Greg,"16,958


42 to go @luckv02 @JPGDST",12:38:05 AM,"Tuesday, March 23, 2021"
654,rigeladitya,Padahal SWF itu ga cuma konstruksi. BRIS juga dapat dana dari SWF.,11:45:37 PM,"Tuesday, March 23, 2021"
655,hery,kasihan naik terus. istirahat dulu,10:52:19 PM,"Tuesday, March 23, 2021"
656,hery,"eitsss.. sudah selesailah, masa mau sampai tengah malam :sweat_smile::sweat_smile:",10:41:51 PM,"Tuesday, March 23, 2021"
657,Hendro Masori,Mantap. Mas Jutha emang jempolan kok. Seneng beliau ada di sini,10:18:49 PM,"Tuesday, March 23, 2021"
658,Severinus Utomo,Tampaknya dari grup sucor gabung pak karena banyak yang ngefans dengan bapak @JuthaBram,10:07:10 PM,"Tuesday, March 23, 2021"
659,Hendro Masori,Bentar lagi 17 rb,10:06:14 PM,"Tuesday, March 23, 2021"
660,Erry Suswandi,Rombongan penumpang same pak HM...:grin:,10:05:44 PM,"Tuesday, March 23, 2021"
661,Jutha Bram,5 april pak baru enak dan aman utk ride bullish market nya lg...,9:38:42 PM,"Tuesday, March 23, 2021"
